component_id,repo,primary_category,categories,component_kind,capability,name,normalized_name,path,extension,lines,exports,imports,dependency_roots,framework,package_manager,confidence,reuse_score,extraction_status,ai_scaffold_recommended,process_relevance,automation_relevance,logic_relevance,description,evidence,file_hash
9978462aa16315deda1cfff7,mbarbine__Scripts,ai,"ai,process",agent,ai,iosagent,iosagent,h4x/dagah-ios/agent/iosagent.txt,.txt,13,,,,unknown,unknown,65,70,shared-ai-scaffold-candidate,True,secondary,none,none,"AI component for ai; review for provider-neutral adapter, prompt, eval, RAG, agent, or assistant scaffold.",ai-score:75 | process-score:65,6db254289c2aa024
6e24d2404a0bb8264c8a82bb,mbarbine__Scripts,ai,"ai,security",agent,ai,Contents,contents,h4x/dagah-ios/agent/Assets.xcassets/AppIcon.appiconset/Contents.json,.json,93,,,,unknown,unknown,65,70,shared-ai-scaffold-candidate,True,none,none,none,"AI component for ai; review for provider-neutral adapter, prompt, eval, RAG, agent, or assistant scaffold.",ai-score:75 | security-score:55,c14cb0cf778c7343
c145770419d49245bca7e6a9,mbarbine__Scripts,ai,"ai,security",agent,ai,Contents,contents,h4x/dagah-ios/agent/Images.xcassets/Contents.json,.json,6,,,,unknown,unknown,60,65,shared-ai-scaffold-candidate,True,none,none,none,"AI component for ai; review for provider-neutral adapter, prompt, eval, RAG, agent, or assistant scaffold.",ai-score:75 | security-score:55,972ec1fd42325872
9f336f189a24aa7f649adf52,mbarbine__Scripts,ai,"ai,security",agent,ai,Contents,contents,h4x/dagah-ios/agent/Images.xcassets/AppIcon.appiconset/Contents.json,.json,128,,,,unknown,unknown,65,70,shared-ai-scaffold-candidate,True,none,none,none,"AI component for ai; review for provider-neutral adapter, prompt, eval, RAG, agent, or assistant scaffold.",ai-score:75 | security-score:55,4bcbd3bb42e7bee2
3039b4769c21f5de732ac70c,mbarbine__Scripts,ai,"ai,observability,security",agent,ai,Contents,contents,h4x/dagah-ios/agent/Images.xcassets/LaunchImage.launchimage/Contents.json,.json,150,,,,unknown,unknown,65,70,shared-ai-scaffold-candidate,True,none,none,none,"AI component for ai; review for provider-neutral adapter, prompt, eval, RAG, agent, or assistant scaffold.",ai-score:75 | observability-score:55 | security-score:55,637f2cf85deeebc4
28ef15fcc0485bd63de68705,mbarbine__Scripts,ai,"ai,security",agent,ai,Contents,contents,h4x/dagah-ios/agent/Images.xcassets/AppIcon-watch.appiconset/Contents.json,.json,70,,,,unknown,unknown,65,70,shared-ai-scaffold-candidate,True,none,none,none,"AI component for ai; review for provider-neutral adapter, prompt, eval, RAG, agent, or assistant scaffold.",ai-score:75 | security-score:55,97d212cce819de2e
e331d8f3990c7aa6264bee69,mbarbine__Scripts,ai,"ai,process,backend",agent,ai,facts,facts,h4x/dagah-server/pipeline/tests/testArtifacts/testSavedRuns/test888820160819081712/results/agents/17033108359/facts.txt,.txt,9,,,,unknown,unknown,60,65,shared-ai-scaffold-candidate,True,secondary,none,none,"AI component for ai; review for provider-neutral adapter, prompt, eval, RAG, agent, or assistant scaffold.",ai-score:120 | process-score:65 | backend-score:55,18a46cb7f1a6dd20
5e0e896b710bd03ab87c286b,mbarbine__Scripts,ai,"ai,process,backend",agent,ai,facts,facts,h4x/dagah-server/pipeline/tests/testArtifacts/testSavedRuns/testagentsaved/results/agents/facts.txt,.txt,0,,,,unknown,unknown,60,65,shared-ai-scaffold-candidate,True,secondary,none,none,"AI component for ai; review for provider-neutral adapter, prompt, eval, RAG, agent, or assistant scaffold.",ai-score:75 | process-score:65 | backend-score:55,b9396739878c8587
f3a3a6e944977f710401994f,mbarbine__Scripts,ai,"ai,process,backend",agent,ai,facts,facts,h4x/dagah-server/pipeline/tests/testArtifacts/testSavedRuns/testagentsaved/results/agents/15555215554/facts.txt,.txt,9,,,,unknown,unknown,60,65,shared-ai-scaffold-candidate,True,secondary,none,none,"AI component for ai; review for provider-neutral adapter, prompt, eval, RAG, agent, or assistant scaffold.",ai-score:120 | process-score:65 | backend-score:55,a88f77d66b18e1ae
e136d5bb3dc33f3f11912e08,mbarbine__Scripts,ai,"ai,process,backend",agent,ai,facts,facts,h4x/dagah-server/pipeline/tests/testArtifacts/testSavedRuns/testagentsaved/results/agents/12345/facts.txt,.txt,1,,,,unknown,unknown,60,65,shared-ai-scaffold-candidate,True,secondary,none,none,"AI component for ai; review for provider-neutral adapter, prompt, eval, RAG, agent, or assistant scaffold.",ai-score:75 | process-score:65 | backend-score:55,6afd6a5a276f08dd
1d3b0a096a3931c24c8a8503,mbarbine__Scripts,ai,"ai,process,backend,observability",agent,observability,APKS,apks,h4x/dagah-server/pipeline/tests/testArtifacts/testSavedRuns/testagentsaved/results/agents/12345/APKS.txt,.txt,201,,,,unknown,unknown,65,65,shared-ai-scaffold-candidate,True,secondary,none,none,"AI component for observability; review for provider-neutral adapter, prompt, eval, RAG, agent, or assistant scaffold.",ai-score:75 | process-score:65 | backend-score:55 | observability-score:55,55b5925f4df1705b
